母親,hahaoya,mother,母親に会う。 (Meet mother.)
取材,shuzai,coverage; interview,取材する (to cover)
やっと,yatto,finally; at last,やっと終わった。 (Finally finished.)
保障,hoshou,guarantee; security,保障する (to guarantee)
集団,shuudan,group; collective,集団で (as a group)
ルール,ruuru,rule,ルールを守る。 (Follow rules.)
卒業,sotsugyou,graduation,卒業する (to graduate)
事態,jitai,situation; state of affairs,事態が悪い。 (The situation is bad.)
立てる,tateru,to stand up; to establish,立てる (to stand up)
雪,yuki,snow,雪が降る。 (It snows.)
画面,gamen,screen; display,画面を見る。 (Look at the screen.)
おかしい,okashii,strange; funny,おかしい。 (It's strange.)
資格,shikaku,qualification; license,資格がある。 (Have qualifications.)
時点,jiten,point in time,この時点で (at this point)
病気,byouki,illness; disease,病気になる。 (Get sick.)
なれる,nareru,to get used to; to become,慣れる (to get used to)
スタート,sutato,start,スタートする (to start)
更に,sara ni,furthermore; more,さらに勉強する。 (Study more.)
活躍,katsuyaku,active role; success,活躍する (to be active)
ですから,desu kara,therefore; so,ですから行けない。 (So I can't go.)
馬,uma,horse,馬に乗る。 (Ride a horse.)
冊,satsu,counter for books,一冊 (one book)
問う,tou,to ask; to question,問う (to ask)
ちょうど,choudo,exactly; just,ちょうどいい。 (Just right.)
命,inochi,life,命が大切。 (Life is precious.)
殺す,korosu,to kill,殺す (to kill)
サイズ,saizu,size,サイズが合う。 (Size fits.)
ころ,koro,time; around,そのころ (around that time)
限定,gentei,limitation; restriction,限定する (to limit)
ひとり,hitori,alone; one person,一人で (alone)
医師,ishi,doctor; physician,医師になる。 (Become a doctor.)
工事,kouji,construction work,工事をする。 (Do construction.)
居る,iru,to be; to exist,居る (to be)
無,mu,nothing; without,無料 (free)
６月,rokugatsu,June,六月に (in June)
現れる,arawareru,to appear; to show up,現れる (to appear)
正直,shoujiki,honest; frankly,正直に言う。 (Speak honestly.)
原則,gensoku,principle; rule,原則として (in principle)
自動車,jidousha,automobile; car,自動車を運転する。 (Drive a car.)
づくり,zukuri,making; construction,手作り (handmade)
では,dewa,then; well then,では、始めましょう。 (Well then, let's begin.)
部門,bumon,department; division,部門を選ぶ。 (Choose a department.)
女の子,onna no ko,girl,女の子がいる。 (There's a girl.)
出演,shutsuen,appearance; performance,出演する (to appear)
民族,minzoku,ethnic group; nation,民族が違う。 (Different ethnic group.)
充実,juujitsu,fulfillment; enrichment,充実している。 (It's fulfilling.)
伴う,tomonau,to accompany; to involve,伴う (to accompany)
講演,kouen,lecture; speech,講演をする。 (Give a lecture.)
したがって,shitagatte,therefore; accordingly,したがって (therefore)
瞬間,shunkan,moment; instant,瞬間に (in an instant)
がる,garu,to show signs of,欲しがる (to want)
交流,kouryuu,exchange; interaction,交流する (to interact)
大量,tairyou,large quantity,大量に (in large quantities)
回る,mawaru,to turn; to go around,回る (to turn)
久しぶり,hisashiburi,after a long time,久しぶり！ (Long time no see!)
革命,kakumei,revolution,革命が起きる。 (A revolution occurs.)
成果,seika,result; achievement,成果がある。 (There are results.)
コミュニケーション,komyunikeeshon,communication,コミュニケーションを取る。 (Communicate.)
任,nin,responsibility; duty,責任 (responsibility)
標準,hyoujun,standard,標準的な (standard)
ひる,hiru,noon; daytime,昼ごはん (lunch)
まるで,maru de,as if; just like,まるで夢のようだ。 (It's like a dream.)
輸入,yunyuu,import,輸入する (to import)
やつ,yatsu,thing; guy (casual),やつを取る。 (Take that thing.)
背景,haikei,background; context,背景がある。 (There's a background.)
政権,seiken,regime; administration,政権を取る。 (Take power.)
スタイル,sutairu,style,スタイルがいい。 (Good style.)
喜ぶ,yorokobu,to be happy; to rejoice,喜ぶ (to be happy)
星,hoshi,star,星を見る。 (Look at stars.)
協議,kyougi,consultation; negotiation,協議する (to consult)
っていう,tte iu,that is to say; called,っていう人 (a person called)
関心,kanshin,interest; concern,関心がある。 (Have interest.)
勝手,katte,selfish; one's own way,勝手にする。 (Do as you please.)
一覧,ichiran,list; table,一覧を見る。 (Look at a list.)
副,fuku,deputy; vice,副社長 (vice president)
取り上げる,toriageru,to take up; to pick up,取り上げる (to take up)
７月,shichigatsu,July,七月に (in July)
伝統,dentou,tradition,伝統を守る。 (Preserve tradition.)
横,yoko,side; horizontal,横に並ぶ。 (Line up side by side.)
聞こえる,kikoeru,to be audible; to be heard,聞こえる (to be heard)
民主,minshu,democracy,民主主義 (democracy)
制限,seigen,restriction; limit,制限する (to restrict)
投票,touhyou,voting; ballot,投票する (to vote)
どうぞ,douzo,please; go ahead,どうぞ。 (Please.)
値段,nedan,price,値段が高い。 (Price is high.)
沖縄,okinawa,Okinawa,沖縄に行く。 (Go to Okinawa.)
図る,hakaru,to plan; to attempt,図る (to plan)
川,kawa,river,川を渡る。 (Cross a river.)
！,exclamation mark,emphasis/same as English,
．,period,sentence end/same as English,
軽い,karui,light (weight),軽い荷物 (light luggage)
若者,wakamono,young person,若者が多い。 (Many young people.)
心理,shinri,psychology; mind,心理を理解する。 (Understand psychology.)
大体,daitai,generally; roughly,大体分かった。 (I roughly understand.)
里,sato,village; hometown,里に帰る。 (Return to hometown.)
掲示板,keijiban,bulletin board,掲示板を見る。 (Look at bulletin board.)
番号,bangou,number,番号を教える。 (Tell the number.)
トン,ton,ton (weight),一トン (one ton)
前提,zentei,premise; precondition,前提として (as a premise)
館,kan,hall; building,図書館 (library)
船,fune,ship; boat,船に乗る。 (Ride a ship.)
ある程度,aru teido,to some extent,ある程度分かる。 (Understand to some extent.)
突然,totsuzen,suddenly,突然来た。 (Came suddenly.)
なんだか,nandaka,somehow; for some reason,なんだか変だ。 (Somehow strange.)
半分,hanbun,half,半分食べる。 (Eat half.)
思想,shisou,thought; ideology,思想が違う。 (Different ideology.)
オープン,oopun,open,オープンする (to open)
請求,seikyuu,request; claim,請求する (to request)
正確,seikaku,accurate; precise,正確だ。 (It's accurate.)
教室,kyoushitsu,classroom,教室に入る。 (Enter classroom.)
周辺,shuuhen,surroundings; periphery,周辺を見る。 (Look around.)
セミナー,seminaa,seminar,セミナーに参加する。 (Attend seminar.)
リスト,risuto,list,リストを作る。 (Make a list.)
３月,sangatsu,March,三月に (in March)
応じる,oujiru,to respond; to comply,応じる (to respond)
不足,fusoku,shortage; insufficiency,不足している。 (There's a shortage.)
実,mi,fruit; reality,実を結ぶ。 (Bear fruit.)
寒い,samui,cold,寒いです。 (It's cold.)
法案,houan,bill; proposed law,法案を提出する。 (Submit a bill.)
東,higashi,east,東に行く。 (Go east.)
ボール,booru,ball,ボールを投げる。 (Throw a ball.)
すなわち,sunawachi,that is; namely,すなわち (that is)
コード,koodo,code,コードを書く。 (Write code.)
王,ou,king,王に会う。 (Meet the king.)
捨てる,suteru,to throw away,捨てる (to throw away)
世の中,yo no naka,world; society,世の中が変わる。 (The world changes.)
みなさん,minasan,everyone (polite),みなさん、こんにちは。 (Hello, everyone.)
取得,shutoku,acquisition; obtaining,取得する (to obtain)
項目,koumoku,item; entry,項目を選ぶ。 (Choose an item.)
そんなに,sonna ni,that much; so,そんなに高くない。 (Not that expensive.)
旧,kyuu,old; former,旧式 (old style)
性格,seikaku,personality; character,性格がいい。 (Good personality.)
次第,shidai,depending on; as soon as,次第に (gradually)
顧客,kokyaku,customer; client,顧客が多い。 (Many customers.)
着る,kiru,to wear,服を着る。 (Wear clothes.)
いかに,ikani,how; in what way,いかにするか？ (How to do it?)
減る,heru,to decrease,減る (to decrease)
避ける,sakeru,to avoid,避ける (to avoid)
多分,tabun,probably; perhaps,多分来る。 (Will probably come.)
地区,chiku,district; area,地区を選ぶ。 (Choose a district.)
を通じて,wo tsuujite,through; via,を通じて (through)
長期,chouki,long term,長期計画 (long-term plan)
遠い,tooi,far; distant,遠い場所 (far place)
がんばる,ganbaru,to do one's best,頑張る！ (Do your best!)
達成,tassei,achievement,達成する (to achieve)
著者,chosha,author,著者に会う。 (Meet the author.)
弱い,yowai,weak,弱いです。 (It's weak.)
ソフトウェア,sofutowea,software,ソフトウェアを使う。 (Use software.)
におきまして,ni okimashite,regarding; concerning,におきまして (regarding)
展示,tenji,exhibition; display,展示する (to exhibit)
誌,shi,magazine; journal,雑誌 (magazine)
答え,kotae,answer,答えを言う。 (Give an answer.)
訪れる,otozureru,to visit,訪れる (to visit)
忙しい,isogashii,busy,忙しいです。 (I'm busy.)
後半,kouhan,second half; latter half,後半が始まる。 (Second half begins.)
福祉,fukushi,welfare,福祉を考える。 (Think about welfare.)
到着,touchaku,arrival,到着する (to arrive)
罪,tsumi,crime; sin,罪を犯す。 (Commit a crime.)
楽,raku,easy; comfortable,楽だ。 (It's easy.)
操作,sousa,operation; manipulation,操作する (to operate)
便利,benri,convenient,便利だ。 (It's convenient.)
支配,shihai,control; domination,支配する (to control)
南,minami,south,南に行く。 (Go south.)
何とか,nantoka,somehow; something,何とかする。 (I'll manage somehow.)
講座,kouza,course; lecture,講座を受ける。 (Take a course.)
現地,genchi,local area; site,現地に行く。 (Go to the site.)
態度,taido,attitude,態度が悪い。 (Bad attitude.)
審査,shinsa,examination; review,審査する (to examine)
公園,kouen,park,公園を散歩する。 (Take a walk in the park.)
過程,katei,process; course,過程を見る。 (Look at the process.)
研修,kenshuu,training,研修を受ける。 (Receive training.)
長官,choukan,secretary; director,長官に会う。 (Meet the director.)
バランス,baransu,balance,バランスを取る。 (Maintain balance.)
変,hen,strange; weird,変だ。 (It's strange.)
連続,renzoku,continuation; series,連続する (to continue)
望む,nozomu,to hope; to wish,望む (to hope)
空気,kuuki,air,空気がきれい。 (Air is clean.)
翻訳,honyaku,translation,翻訳する (to translate)
冬,fuyu,winter,冬が来る。 (Winter comes.)
広がる,hirogaru,to spread; to expand,広がる (to spread)
単純,tanjun,simple,単純だ。 (It's simple.)
短い,mijikai,short,短い時間 (short time)
５月,gogatsu,May,五月に (in May)
飛ぶ,tobu,to fly; to jump,飛ぶ (to fly)
予約,yoyaku,reservation,予約する (to make a reservation)
構築,kouchiku,construction; building,構築する (to construct)
党,tou,party; political party,政党 (political party)
座る,suwaru,to sit,座る (to sit)
論文,ronbun,thesis; paper,論文を書く。 (Write a thesis.)
地震,jishin,earthquake,地震が起きる。 (An earthquake occurs.)
不,fu,un-; non-,不可能 (impossible)
パン,pan,bread,パンを食べる。 (Eat bread.)
記,ki,record; note,記録 (record)
継続,keizoku,continuation,継続する (to continue)
一言,hitokoto,a word; brief comment,一言言う。 (Say a word.)
出会う,deau,to meet; to encounter,出会う (to meet)
内部,naibu,inside; internal,内部を見る。 (Look inside.)
豊か,yutaka,abundant; rich,豊かな国 (rich country)
生命,seimei,life,生命が大切。 (Life is precious.)
所得,shotoku,income,所得がある。 (Have income.)
制作,seisaku,production; creation,制作する (to produce)
敵,teki,enemy,敵と戦う。 (Fight enemy.)
単位,tani,unit; credit,単位を取る。 (Get credits.)
自信,jishin,confidence,自信がある。 (Have confidence.)
涙,namida,tear,涙を流す。 (Shed tears.)
まずは,mazu wa,first of all,まずは確認する。 (First, let's confirm.)
科,ka,department; subject,学科 (subject)
ゆっくり,yukkuri,slowly; leisurely,ゆっくり歩く。 (Walk slowly.)
あらゆる,arayuru,all; every,あらゆる人 (all people)
ベース,beesu,base; basis,ベースを作る。 (Create a base.)
層,sou,layer; class,層が違う。 (Different layer.)
毎年,maitoshi,every year,毎年行く。 (Go every year.)
距離,kyori,distance,距離が遠い。 (Distance is far.)
複数,fukusuu,plural; multiple,複数の人 (multiple people)
恋愛,ren'ai,romance; love,恋愛をする。 (Have a romance.)
英,ei,England; English,英語 (English)
運転,unten,driving,運転する (to drive)
消える,kieru,to disappear; to go out,消える (to disappear)
確実,kakujitsu,certain; sure,確実だ。 (It's certain.)
支持,shiji,support; backing,支持する (to support)
インタビュー,intabyuu,interview,インタビューを受ける。 (Receive an interview.)
ふる,furu,to fall (rain/snow),雨が降る。 (It rains.)
日間,nichikan,days; period of days,三日間 (three days)
一定,ittei,fixed; certain,一定の (certain)
交渉,koushou,negotiation,交渉する (to negotiate)
司法,shihou,judiciary,司法制度 (judicial system)
巻,kan,volume; roll,第一巻 (volume 1)
なんとか,nantoka,somehow; something,何とかする。 (I'll manage somehow.)
借りる,kariru,to borrow,本を借りる。 (Borrow a book.)
押す,osu,to push; to press,押す (to push)
方式,houshiki,method; system,方式を選ぶ。 (Choose a method.)
普段,fudan,usually; normally,普段は (usually)
出席,shusseki,attendance,出席する (to attend)
金利,kinri,interest rate,金利が高い。 (Interest rate is high.)
アニメ,anime,anime; animation,アニメを見る。 (Watch anime.)
ところで,tokoro de,by the way,ところで (by the way)
窓,mado,window,窓を開ける。 (Open the window.)
諸,sho,various; many,諸国 (various countries)
なくなる,nakunaru,to disappear; to die,なくなる (to disappear)
１つ,hitotsu,one,一つください。 (One, please.)
危機,kiki,crisis,危機が迫る。 (Crisis approaches.)
やってくる,yatte kuru,to come along,やってくる (to come along)
痛い,itai,painful; it hurts,痛いです。 (It hurts.)
低,tei,low,低い (low)
次に,tsugi ni,next; then,次に行く。 (Go next.)
募集,boshuu,recruitment; collection,募集する (to recruit)
定める,sadameru,to establish; to decide,定める (to establish)
史,shi,history,歴史 (history)
自宅,jitaku,one's home,自宅に帰る。 (Return home.)
上記,jouki,above; aforementioned,上記の (above-mentioned)
人権,jinken,human rights,人権を守る。 (Protect human rights.)
複雑,fukuzatsu,complex; complicated,複雑だ。 (It's complex.)
おかげ,okage,thanks to; owing to,おかげで (thanks to)
スーパー,suupaa,supermarket,スーパーに行く。 (Go to supermarket.)
逮捕,taiho,arrest,逮捕する (to arrest)
器,ki,container; vessel,器を使う。 (Use a container.)
級,kyuu,grade; class,一級 (first grade)
証明,shoumei,proof; certificate,証明する (to prove)
概念,gainen,concept,概念を理解する。 (Understand concept.)
ツール,tsuuru,tool,ツールを使う。 (Use a tool.)
果たす,hatasu,to fulfill; to accomplish,果たす (to fulfill)
コンテンツ,kontentsu,content,コンテンツを作る。 (Create content.)
泣く,naku,to cry,泣く (to cry)
秋,aki,autumn; fall,秋が来る。 (Autumn comes.)
単に,tanni,simply; merely,単に (simply)
今週,konshuu,this week,今週忙しい。 (Busy this week.)
空港,kuukou,airport,空港に行く。 (Go to airport.)
適切,tekisetsu,appropriate; suitable,適切だ。 (It's appropriate.)
財産,zaisan,property; assets,財産がある。 (Have property.)
判決,hanketsu,judgment; verdict,判決を下す。 (Pass judgment.)
作家,sakka,author; writer,作家になる。 (Become a writer.)
もたらす,motarasu,to bring about,もたらす (to bring about)
マスコミ,masukomi,mass media,マスコミが報道する。 (Mass media reports.)
思考,shikou,thinking; thought,思考する (to think)
接続,setsuzoku,connection,接続する (to connect)
ようやく,youyaku,finally; at last,ようやく終わった。 (Finally finished.)
悩む,nayamu,to worry; to be troubled,悩む (to worry)
形式,keishiki,form; format,形式を選ぶ。 (Choose format.)
違反,ihan,violation,違反する (to violate)
義務,gimu,duty; obligation,義務がある。 (Have duty.)
再生,saisei,reproduction; playback,再生する (to play back)
破壊,hakai,destruction,破壊する (to destroy)
疲れる,tsukareru,to get tired,疲れる (to get tired)
仕組み,shikumi,mechanism; system,仕組みを理解する。 (Understand mechanism.)
研究所,kenkyuujo,research institute,研究所で働く。 (Work at research institute.)
国務大臣,kokumu daijin,state minister,国務大臣に会う。 (Meet state minister.)
両,ryou,both,両方 (both)
受け入れる,ukeireru,to accept,受け入れる (to accept)
だす,dasu,to take out; to put out,出す (to take out)
いくら,ikura,how much,いくらですか？ (How much?)
フリー,furii,free,フリーで (for free)
公式,koushiki,official; formal,公式に (officially)
場面,bamen,scene; situation,場面を見る。 (Watch a scene.)
英国,eikoku,Britain; UK,英国に行く。 (Go to Britain.)
年生,nensei,grade; year,一年生 (first grader)
石,ishi,stone,石を投げる。 (Throw a stone.)
激しい,hageshii,intense; violent,激しい雨 (heavy rain)
お客,okyakusama,customer (polite),お客が来る。 (A customer comes.)
それにしても,sore ni shite mo,even so; nevertheless,それにしても (even so)
就職,shuushoku,employment; getting a job,就職する (to get a job)
文書,bunsho,document,文書を読む。 (Read a document.)
派遣,haken,dispatch; temporary staffing,派遣する (to dispatch)
類,rui,type; kind,種類 (type)
テロ,tero,terrorism,テロを防ぐ。 (Prevent terrorism.)
流す,nagasu,to flow; to stream,流す (to flow)
名無し,namenashi,anonymous; nameless,名無し (anonymous)
真,shin,truth; reality,真実 (truth)
定義,teigi,definition,定義する (to define)
甘い,amai,sweet,甘いケーキ (sweet cake)
素敵,suteki,wonderful; lovely,素敵だ。 (It's wonderful.)
プロセス,purosesu,process,プロセスを理解する。 (Understand process.)
当たり前,atarimae,natural; obvious,当たり前だ。 (It's natural.)
約束,yakusoku,promise,約束をする。 (Make a promise.)
こんなに,konna ni,this much; so,こんなに大きい。 (This big.)
コピー,kopii,copy,コピーする (to copy)
出身,shusshin,origin; birthplace,出身地 (birthplace)
っぽい,ppoi,-like; -ish,子供っぽい (childlike)
局長,kyokuchou,bureau chief,局長に会う。 (Meet bureau chief.)
事項,jikou,matter; item,事項を確認する。 (Check items.)
観点,kanten,viewpoint,観点が違う。 (Different viewpoint.)
質,shitsu,quality,質がいい。 (Good quality.)
白,shiro,white,白い紙 (white paper)
趣味,shumi,hobby; interest,趣味がある。 (Have a hobby.)
箱,hako,box,箱に入れる。 (Put in a box.)
連れる,tsureru,to bring along,連れる (to bring along)
ご覧,goran,look (honorific),ご覧ください。 (Please look.)
出発,shuppatsu,departure,出発する (to depart)
終える,oeru,to finish,終える (to finish)
魚,sakana,fish,魚を食べる。 (Eat fish.)
会計,kaikei,accounting; bill,会計をする。 (Pay the bill.)
いくつか,ikutsuka,several; some,いくつかある。 (There are several.)
開ける,akeru,to open,ドアを開ける。 (Open the door.)
形成,keisei,formation,形成する (to form)
記述,kijutsu,description,記述する (to describe)
資源,shigen,resource,資源を守る。 (Protect resources.)
たぶん,tabun,probably; perhaps,たぶん来る。 (Will probably come.)
明るい,akarui,bright; cheerful,明るい部屋 (bright room)
事例,jirei,case; example,事例を調べる。 (Investigate cases.)
着く,tsuku,to arrive,駅に着く。 (Arrive at station.)
金額,kingaku,amount of money,金額を確認する。 (Check amount.)
きれい,kirei,beautiful; clean,きれいな花 (beautiful flower)
と共に,to tomo ni,together with,友達と共に (together with friends)
証券,shouken,securities,証券を買う。 (Buy securities.)
支える,sasaeru,to support,支える (to support)
成立,seiritsu,establishment; conclusion,成立する (to be established)
ひと,hito,person,人が多い。 (Many people.)
軍事,gunji,military,軍事力 (military power)
うれしい,ureshii,happy; glad,嬉しいです。 (I'm happy.)
訓練,kunren,training,訓練する (to train)
来年,rainen,next year,来年行く。 (Will go next year.)
食品,shokuhin,food product,食品を買う。 (Buy food products.)
育てる,sodateru,to raise; to bring up,育てる (to raise)
証拠,shouko,evidence,証拠がある。 (There's evidence.)
ラジオ,rajio,radio,ラジオを聞く。 (Listen to radio.)
暑い,atsui,hot,暑いです。 (It's hot.)
プレゼント,purezento,present; gift,プレゼントをもらう。 (Receive a present.)
不明,fumei,unknown; unclear,不明だ。 (It's unclear.)
アルバム,arubamu,album,アルバムを見る。 (Look at album.)
内閣,naikaku,cabinet,内閣総理大臣 (prime minister)
北海道,hokkaidou,Hokkaido,北海道に行く。 (Go to Hokkaido.)
隣,tonari,next to; neighbor,隣の人 (person next door)
当,tou,this; current,当時 (at that time)
裁判所,saibansho,court,裁判所に行く。 (Go to court.)
挑戦,chousen,challenge,挑戦する (to challenge)
やり方,yarikata,way of doing,やり方を教える。 (Teach how to do.)
バンド,bando,band,バンドを組む。 (Form a band.)
鳥,tori,bird,鳥が飛ぶ。 (Birds fly.)
ブラジル,burajiru,Brazil,ブラジルに行く。 (Go to Brazil.)
物質,busshitsu,substance; matter,物質を調べる。 (Investigate substance.)
胸,mune,chest; breast,胸が痛い。 (Chest hurts.)
実に,jitsu ni,indeed; really,実に素晴らしい。 (Really wonderful.)
いかが,ikaga,how; what do you think,いかがですか？ (How is it?)
手法,shuhou,method; technique,手法を選ぶ。 (Choose method.)
保存,hozon,preservation; saving,保存する (to save)
師,shi,master; teacher,教師 (teacher)
相互,sougo,mutual; reciprocal,相互に (mutually)
依頼,irai,request; commission,依頼する (to request)
黒,kuro,black,黒い服 (black clothes)
差別,sabetsu,discrimination,差別する (to discriminate)
特集,tokushuu,special feature,特集を見る。 (Watch special feature)
おもしろい,omoshiroi,interesting; funny,面白い本 (interesting book)
設備,setsubi,equipment; facilities,設備がある。 (Have equipment.)
発,hatsu,departure; from,発売 (on sale)
ひどい,hidoi,terrible; severe,ひどい天気 (terrible weather)
なんか,nanka,somehow; something,なんか変だ。 (Somehow strange.)
お答え,okotae,answer (polite),お答えください。 (Please answer.)
抱える,kakaeru,to hold; to have (problems),抱える (to hold)
未,mi,not yet; un-,未完成 (unfinished)
国連,kokuren,United Nations,国連に参加する。 (Join UN.)
季節,kisetsu,season,季節が変わる。 (Seasons change.)
答弁,touben,reply; answer,答弁する (to reply)
下がる,sagaru,to go down; to decrease,下がる (to go down)
わずか,wazuka,only; mere,わずか (only)
意思,ishi,intention; will,意思がある。 (Have intention.)
初め,hajime,beginning; start,初めから (from the beginning)
伺う,ukagau,to visit; to ask (humble),伺う (to visit [humble])
保証,hoshou,guarantee; warranty,保証する (to guarantee)
実態,jittai,actual state; reality,実態を調べる。 (Investigate actual state.)
売れる,ureru,to sell well,売れる (to sell well)
当初,tousho,beginning; initially,当初は (initially)
もともと,moto moto,originally; from the start,もともと (originally)
分ける,wakeru,to divide; to separate,分ける (to divide)
装置,souchi,equipment; device,装置を使う。 (Use equipment.)
怒る,okoru,to get angry,怒る (to get angry)
キロ,kiro,kilo; kilometer,一キロ (one kilo)
被告,hikoku,defendant,被告を調べる。 (Investigate defendant.)
図書館,toshokan,library,図書館に行く。 (Go to library.)
降る,furu,to fall (rain/snow),雨が降る。 (It rains.)
所有,shoyuu,ownership; possession,所有する (to own)
書き込み,kakikomi,writing; post,書き込みをする。 (Make a post.)
日時,nichiji,date and time,日時を決める。 (Decide date and time.)
防止,boushi,prevention,防止する (to prevent)
マンション,manshon,apartment,マンションに住む。 (Live in apartment.)
肉,niku,meat,肉を食べる。 (Eat meat.)
越える,koeru,to exceed; to cross,越える (to exceed)
アプリケーション,apurikeeshon,application,アプリケーションを使う。 (Use application.)
需要,juyou,demand,需要がある。 (There's demand.)
凄い,sugoi,amazing; great,すごい！ (Amazing!)
無視,mushi,ignoring; neglect,無視する (to ignore)
設立,setsuritsu,establishment,設立する (to establish)
愛す,aisu,to love,愛する (to love)
総理,souri,prime minister,総理大臣 (prime minister)
できるだけ,dekiru dake,as much as possible,できるだけ早く (as soon as possible)
ショップ,shoppu,shop,ショップに行く。 (Go to shop.)
自転車,jitensha,bicycle,自転車に乗る。 (Ride bicycle.)
生物,seibutsu,organism; living thing,生物を研究する。 (Study organisms.)
メニュー,menyuu,menu,メニューを見る。 (Look at menu.)
改めて,aratamete,anew; again,改めて確認する。 (Confirm again.)
優勝,yuushou,victory; championship,優勝する (to win)
多様,tayou,diversity; various,多様な (diverse)
特許,tokkyo,patent,特許を取る。 (Get patent.)
補助,hojo,assistance; subsidy,補助する (to assist)
有る,aru,to exist; to have,有る (to exist)
を通して,wo tsuushite,through; via,を通して (through)
はじめる,hajimeru,to begin; to start,始める (to begin)
優しい,yasashii,kind; gentle,優しい人 (kind person)
不動産,fudousan,real estate,不動産を買う。 (Buy real estate.)
見つかる,mitsukaru,to be found,見つかる (to be found)
野菜,yasai,vegetable,野菜を食べる。 (Eat vegetables.)
バカ,baka,idiot; fool,バカだ。 (It's stupid.)
白い,shiroi,white,白い紙 (white paper)
兆,chou,trillion; omen,一兆 (one trillion)
ライン,rain,line,ラインを引く。 (Draw a line.)
承知,shouchi,understanding; consent,承知する (to understand)
父親,chichioya,father,父親に会う。 (Meet father.)
供給,kyoukyuu,supply,供給する (to supply)
秘密,himitsu,secret,秘密を守る。 (Keep secret.)
誰か,dareka,someone,誰か来る。 (Someone comes.)
独自,dokuji,independent; unique,独自の (unique)
許可,kyoka,permission; license,許可する (to permit)
獲得,kakutoku,acquisition; obtaining,獲得する (to acquire)
休み,yasumi,rest; holiday,休みを取る。 (Take a break.)
急,kyuu,urgent; sudden,急に (suddenly)
嫌,iya,dislike; hate,嫌だ。 (I don't like it.)
外交,gaikou,diplomacy,外交を学ぶ。 (Study diplomacy.)
セキュリティ,sekyuriti,security,セキュリティを守る。 (Maintain security.)
論理,ronri,logic,論理を理解する。 (Understand logic.)
赤,aka,red,赤い花 (red flower)
西,nishi,west,西に行く。 (Go west.)
メイン,mein,main,メインの (main)
かく,kaku,to write; to draw,書く (to write)
とっても,tottemo,very; extremely,とっても好き。 (I really like it.)
極めて,kiwamete,extremely; very,極めて重要 (extremely important)
本質,honshitsu,essence; nature,本質を理解する。 (Understand essence.)
多少,tashou,more or less; somewhat,多少違う。 (Somewhat different.)
出来事,dekigoto,event; incident,出来事が起きた。 (An event occurred.)
手紙,tegami,letter,手紙を書く。 (Write a letter.)
策,saku,plan; strategy,策を考える。 (Think of a plan.)
スト,suto,strike; stress,ストライキ (strike)
去年,kyonen,last year,去年行った。 (I went last year.)
及ぶ,oyobu,to reach; to extend,及ぶ (to reach)
項,kou,item; clause,項目 (item)
お互い,otagai,each other; mutual,お互いに (mutually)
９月,kugatsu,September,九月に (in September)
汗,ase,sweat,汗をかく。 (Sweat.)
強制,kyousei,compulsion; force,強制する (to force)
宣言,sengen,declaration,宣言する (to declare)
出かける,dekakeru,to go out,出かける (to go out)
病,byou,illness; disease,病気 (illness)
エンジン,enjin,engine,エンジンをかける。 (Start engine.)
チャンス,chansu,chance; opportunity,チャンスがある。 (Have a chance.)
優先,yuusen,priority,優先する (to prioritize)
オンライン,onrain,online,オンラインで (online)
ソース,sousu,source,ソースを確認する。 (Check source.)
人材,jinzai,human resources; talent,人材を集める。 (Gather talent.)
頼む,tanomu,to ask; to request,頼む (to ask)
職業,shokugyou,occupation; profession,職業を選ぶ。 (Choose occupation.)
ついに,tsui ni,finally; at last,ついに終わった。 (Finally finished.)
援助,enjo,assistance; aid,援助する (to assist)
申請,shinsei,application; request,申請する (to apply)
それで,sore de,so; therefore,それで決めた。 (So I decided.)
取れる,toreru,can take; can get,取れる (can take)
歩,ho,step; walk,一歩 (one step)
除く,nozoku,to exclude; to remove,除く (to exclude)
コーナー,konaa,corner,コーナーを曲がる。 (Turn corner.)
問,mon,question; problem,問題 (problem)
ブランド,burando,brand,ブランドを選ぶ。 (Choose brand.)
高速,kousoku,high speed,高速道路 (highway)
マーク,maaku,mark,マークをつける。 (Put a mark.)
特殊,tokushu,special; particular,特殊な (special)
こっち,kocchi,this way; here,こっちに来る。 (Come here.)
ける,keru,to kick,蹴る (to kick)
次回,jikai,next time,次回会いましょう。 (Let's meet next time.)
文学,bungaku,literature,文学を読む。 (Read literature.)
お知らせ,oshirase,notice; announcement,お知らせを見る。 (See notice.)
議会,gikai,parliament; assembly,議会で話す。 (Speak in parliament.)
介護,kaigo,nursing care,介護をする。 (Provide nursing care.)
２つ,futatsu,two,二つください。 (Two, please.)
唯一,yuiitsu,only; unique,唯一の (only)
削除,sakujo,deletion,削除する (to delete)
田中,tanaka,Tanaka (name),田中さん (Mr. Tanaka)
両方,ryouhou,both,両方選ぶ。 (Choose both.)
高める,takameru,to raise; to enhance,高める (to raise)
本部,honbu,headquarters,本部に行く。 (Go to headquarters.)
横浜,yokohama,Yokohama,横浜に行く。 (Go to Yokohama.)
処分,shobun,disposal; punishment,処分する (to dispose)
きっかけ,kikkake,opportunity; trigger,きっかけになる。 (Become a trigger.)
共有,kyouyuu,sharing,共有する (to share)
ママ,mama,mom,ママに会う。 (Meet mom.)
学者,gakusha,scholar,学者になる。 (Become a scholar.)
夫婦,fuufu,husband and wife,夫婦で (as a couple)
買い物,kaimono,shopping,買い物をする。 (Go shopping.)
